replicate,single_frame_mae_cm,bayesian_mae_cm,mae_gain_cm,single_frame_minus_bayesian_mae_cm,ewma_minus_bayesian_mae_cm,running_median3_minus_bayesian_mae_cm,holt_minus_bayesian_mae_cm,gaussian_kalman_minus_bayesian_mae_cm,coverage_80_percent,width_80_cm,coverage_95_percent,width_95_cm
7315,21.06903970712684,20.260077604568814,0.8089621025580271,0.8089621025580271,2.167302944810828,2.62242934013857,0.14223174648742898,-0.013334703526570735,73.64864864864865,56.01826623715607,95.27027027027027,97.5683271085611
7316,19.77734057249311,18.81276183279713,0.9645787396959804,0.9645787396959804,2.463566592518024,2.2676041251996644,0.26417883122559616,-0.00808388717349473,75.60975609756098,55.937461761809374,95.1219512195122,97.42758806017491
7317,18.10312115935439,17.361216293310193,0.741904866044198,0.741904866044198,2.336406037052466,2.5756832198954314,0.24203249997195542,-0.012886291130072891,78.91566265060241,55.974258953203126,96.98795180722891,97.49167859077761
7318,23.280192698686065,23.722141890787075,-0.4419491921010099,-0.4419491921010099,2.427317182142513,3.451842592720052,0.6012555973378397,-0.00918228171517299,63.46153846153846,55.769945242790136,94.23076923076923,97.13582061320393
7319,18.103121159354384,17.361216293310193,0.7419048660441909,0.7419048660441909,2.336406037052466,2.575683219895435,0.24203249997195897,-0.012886291130069338,78.91566265060241,55.974258953203126,96.98795180722891,97.49167859077761
7320,15.741649930887307,14.45974145937337,1.2819084715139368,1.2819084715139368,2.2949377954324444,2.176031576150871,0.07817635029629244,-0.01457583928423567,85.96491228070175,56.06745468075992,98.24561403508771,97.65399977353051
7321,22.99029875404667,21.930291242228915,1.060007511817755,1.060007511817755,2.3078243483167746,2.2770082491137806,0.16574131373830525,-0.007946365005441436,69.86301369863014,55.977535245233675,93.15068493150685,97.49738498538801
7322,17.49928499130412,17.342082912604894,0.15720207869922476,0.15720207869922476,2.383398056517205,3.040259497508817,0.4092660010621749,-0.014044954009545307,77.93103448275862,55.899338385894815,97.93103448275862,97.36118768291286
7323,16.38897627787618,15.281913201290646,1.1070630765855327,1.1070630765855327,2.4252519630494156,2.2133320684323827,0.19579666513111782,-0.011743017216872431,83.41463414634146,55.99548043727468,97.5609756097561,97.5286405469163
7324,23.11089463501666,22.67570111202911,0.4351935229875501,0.4351935229875501,2.3575333671882817,2.765739336053983,0.34691525571570736,-0.008460506356687603,67.2,55.891177804217165,93.60000000000001,97.34697420655944
7325,15.741649930887306,14.45974145937337,1.281908471513935,1.281908471513935,2.2949377954324444,2.176031576150871,0.07817635029629244,-0.014575839284233894,85.96491228070175,56.06745468075992,98.24561403508771,97.65399977353051
7326,17.49928499130412,17.342082912604894,0.15720207869922476,0.15720207869922476,2.3833980565172084,3.0402594975088135,0.4092660010621785,-0.014044954009545307,77.93103448275862,55.89933838589481,97.93103448275862,97.36118768291284
7327,18.698684856627896,18.82015943585399,-0.12147457922609561,-0.12147457922609561,2.033555293442177,3.5431790150894713,0.2873530256833945,-0.02080850354157704,75.96899224806202,55.987315814861304,98.44961240310077,97.51442003271876
7328,20.870047936543624,20.717571678066154,0.1524762584774706,0.1524762584774706,2.1929933218605413,3.160580747847604,0.3166651467622934,-0.01473173327342181,71.65354330708661,55.94000380174903,96.06299212598425,97.43201559071122
7329,14.558925438397637,13.52584136985601,1.0330840685416263,1.0330840685416263,2.530310397954427,2.2115558125146677,0.26576418326046714,-0.011537698363758508,86.54708520179372,55.964560864457084,98.65470852017937,97.4747872023313
7330,21.376792954689222,20.71818506458286,0.6586078901063637,0.6586078901063637,2.680537278294249,2.336772703538898,0.4655279206051226,-0.0029062742489820437,70.2127659574468,55.81161383946655,93.61702127659575,97.20839578455015
7331,15.639663825190853,15.722931880533828,-0.08326805534297499,-0.08326805534297499,2.2408925113792364,3.377646021147445,0.3822832437303596,-0.019386973894711446,81.63265306122449,55.94141036224305,100.0,97.43446543008679
7332,17.629504516401187,16.254050635827717,1.3754538805734704,1.3754538805734704,2.172205957332814,2.1747206057155495,-0.006204231655480896,-0.01503668167212524,82.85714285714286,56.106457543241156,97.14285714285714,97.72193197315676
7333,21.218577901588777,19.916280283064896,1.3022976185238804,1.3022976185238804,2.147997158507195,2.218019702392734,0.011148658706911618,-0.01228486460438205,75.14792899408283,56.077078836544786,94.67455621301775,97.67076239120571
7334,28.978715235354343,28.737648284203292,0.24106695115105126,0.24106695115105126,2.8480402498731507,2.4763895370309186,0.6882644877444122,0.006717763638995677,52.0,55.64107790660211,88.0,96.91136935372417
7335,20.870047936543624,20.717571678066154,0.1524762584774706,0.1524762584774706,2.1929933218605413,3.1605807478476002,0.31666514676228985,-0.01473173327342181,71.65354330708661,55.940003801749036,96.06299212598425,97.43201559071122
7336,12.73824490847886,11.605158678650545,1.133086229828315,1.133086229828315,2.490192992409133,2.1781172109343334,0.21241818521956546,-0.013842680939864849,90.9090909090909,56.005404672267055,100.0,97.54592581957967
7337,23.110894635016656,22.67570111202911,0.43519352298754654,0.43519352298754654,2.3575333671882817,2.7657393360539864,0.3469152557157109,-0.008460506356687603,67.2,55.891177804217165,93.60000000000001,97.34697420655944
7338,15.741649930887306,14.45974145937337,1.281908471513935,1.281908471513935,2.2949377954324444,2.176031576150871,0.07817635029629244,-0.014575839284233894,85.96491228070175,56.06745468075992,98.24561403508771,97.65399977353051
7339,21.376792954689225,20.718185064582855,0.6586078901063708,0.6586078901063708,2.6805372782942527,2.3367727035389017,0.46552792060512616,-0.0029062742489820437,70.2127659574468,55.81161383946656,93.61702127659575,97.20839578455015
7340,16.468764113195157,15.944231361906283,0.5245327512888736,0.5245327512888736,2.2122731138598937,2.876427098050822,0.22041346231959125,-0.01757435213530023,82.14285714285714,56.010180020992266,98.80952380952381,97.55424315636594
7341,22.99029875404667,21.930291242228915,1.060007511817755,1.060007511817755,2.3078243483167746,2.277008249113777,0.1657413137383017,-0.007946365005441436,69.86301369863014,55.977535245233675,93.15068493150685,97.49738498538801
7342,19.41092353269328,19.006524882635986,0.40439865005729203,0.40439865005729203,2.5298897707499464,2.69343558859358,0.4370035208368499,-0.008553506994719129,74.12587412587412,55.85608957104731,95.8041958041958,97.28586020854522
7343,18.57133636987465,17.37605233717259,1.1952840327020589,1.1952840327020589,2.2999683749006614,2.2154502773609934,0.1123594643672412,-0.011987862694116558,79.67914438502673,56.03235244122294,96.2566844919786,97.59286138029842
7344,18.103121159354387,17.361216293310193,0.7419048660441945,0.7419048660441945,2.336406037052466,2.5756832198954314,0.24203249997195897,-0.012886291130072891,78.91566265060241,55.974258953203126,96.98795180722891,97.4916785907776
7345,19.777340572493113,18.81276183279713,0.964578739695984,0.964578739695984,2.463566592518024,2.2676041251996644,0.26417883122559616,-0.00808388717349473,75.60975609756098,55.937461761809374,95.1219512195122,97.42758806017493
7346,17.1999125806974,16.31188659226394,0.888025988433462,0.888025988433462,2.5885026785256215,2.2600601576641637,0.3431451914077073,-0.00819420715446384,80.21978021978022,55.90531490147999,96.7032967032967,97.37159712016881
7347,17.49928499130412,17.34208291260489,0.1572020786992283,0.1572020786992283,2.383398056517212,3.0402594975088206,0.409266001062182,-0.014044954009541755,77.93103448275862,55.89933838589481,97.93103448275862,97.36118768291284
7348,19.41092353269328,19.006524882635986,0.40439865005729203,0.40439865005729203,2.5298897707499464,2.69343558859358,0.4370035208368499,-0.008553506994719129,74.12587412587412,55.85608957104731,95.8041958041958,97.28586020854522
7349,16.38897627787618,15.281913201290646,1.1070630765855327,1.1070630765855327,2.4252519630494156,2.213332068432379,0.19579666513111782,-0.011743017216872431,83.41463414634146,55.99548043727468,97.5609756097561,97.5286405469163
7350,21.376792954689225,20.718185064582855,0.6586078901063708,0.6586078901063708,2.6805372782942527,2.3367727035389017,0.46552792060512616,-0.0029062742489820437,70.2127659574468,55.81161383946656,93.61702127659575,97.20839578455015
7351,23.28019269868607,23.722141890787075,-0.44194919210100636,-0.44194919210100636,2.427317182142513,3.4518425927200482,0.6012555973378397,-0.00918228171517299,63.46153846153846,55.76994524279014,94.23076923076923,97.13582061320393
7352,15.079103360041422,14.15198633031568,0.9271170297257427,0.9271170297257427,2.323647987453544,2.4609150338093464,0.1786975025421551,-0.015558866476315103,85.99033816425121,56.024428729160825,99.03381642512076,97.57906046530549
7353,14.266949499004534,13.774738107599802,0.4922113914047319,0.4922113914047319,2.3588411260600495,2.810127014164898,0.3019169794886949,-0.01676386755048398,86.02150537634408,55.97168724010387,100.0,97.48719937780385
7354,14.130066748131556,12.928014113619659,1.2020526345118974,1.2020526345118974,2.3997088767370105,2.1771506972541914,0.1502085544014644,-0.01418243724579149,88.6178861788618,56.03415955425155,99.1869918699187,97.59600887141055
7355,15.717491023102639,15.029523499471738,0.6879675236309009,0.6879675236309009,2.4724237416816113,2.538083079699865,0.3223070190790782,-0.012525611593757091,83.15217391304348,55.93886179002359,98.36956521739131,97.43002652212566
7356,23.11089463501666,22.67570111202911,0.4351935229875501,0.4351935229875501,2.3575333671882817,2.76573933605399,0.3469152557157109,-0.008460506356687603,67.2,55.891177804217165,93.60000000000001,97.34697420655944
7357,13.370109472562808,12.501918175949571,0.8681912966132366,0.8681912966132366,2.4359008876515116,2.4393479296029685,0.24941102018413908,-0.015050104738920211,88.88888888888889,55.99146813363961,100.0,97.52165222364567
7358,19.57645569551147,18.4942709470686,1.0821847484428702,1.0821847484428702,2.028245618511516,2.51767057119455,-0.0073907017788599205,-0.016897713153682048,78.3625730994152,56.1111671384272,96.49122807017544,97.73013478546294
7359,23.11089463501666,22.675701112029106,0.43519352298755365,0.43519352298755365,2.357533367188285,2.76573933605399,0.34691525571571447,-0.00846050635668405,67.2,55.891177804217165,93.60000000000001,97.34697420655942
7360,14.266949499004534,13.774738107599802,0.4922113914047319,0.4922113914047319,2.3588411260600495,2.8101270141649017,0.3019169794886949,-0.01676386755048398,86.02150537634408,55.97168724010387,100.0,97.48719937780385
7361,23.28019269868607,23.722141890787075,-0.44194919210100636,-0.44194919210100636,2.427317182142513,3.4518425927200482,0.6012555973378397,-0.00918228171517299,63.46153846153846,55.76994524279014,94.23076923076923,97.13582061320393
7362,15.079103360041422,14.15198633031568,0.9271170297257427,0.9271170297257427,2.323647987453544,2.4609150338093464,0.1786975025421551,-0.015558866476318656,85.99033816425121,56.024428729160825,99.03381642512076,97.57906046530547
7363,17.199912580697397,16.31188659226394,0.8880259884334585,0.8880259884334585,2.5885026785256215,2.2600601576641637,0.3431451914077073,-0.00819420715446384,80.21978021978022,55.90531490147999,96.7032967032967,97.37159712016881
7364,18.698684856627896,18.820159435853995,-0.12147457922609917,-0.12147457922609917,2.0335552934421735,3.5431790150894678,0.28735302568339094,-0.02080850354157704,75.96899224806202,55.98731581486131,98.44961240310077,97.51442003271876
7365,21.069039707126837,20.260077604568814,0.8089621025580236,0.8089621025580236,2.167302944810828,2.62242934013857,0.14223174648742898,-0.013334703526570735,73.64864864864865,56.01826623715607,95.27027027027027,97.56832710856112
7366,17.113619892754066,16.116353180751524,0.997266712002542,0.997266712002542,2.1900135824559612,2.4865901578645584,0.09451474344455235,-0.01616453521131689,82.53968253968253,56.063667533352756,97.88359788359789,97.64740361013862
7367,21.069039707126837,20.260077604568814,0.8089621025580236,0.8089621025580236,2.167302944810828,2.62242934013857,0.14223174648742898,-0.013334703526574287,73.64864864864865,56.01826623715607,95.27027027027027,97.56832710856112
7368,21.069039707126837,20.260077604568814,0.8089621025580236,0.8089621025580236,2.167302944810828,2.62242934013857,0.14223174648742898,-0.013334703526570735,73.64864864864865,56.01826623715607,95.27027027027027,97.56832710856112
7369,25.424614396854665,24.697509551974598,0.727104844880067,0.727104844880067,2.5274243082990395,2.3580575531451373,0.3781491080497297,-0.0019853371011997467,62.601626016260155,55.84076396936719,91.05691056910568,97.25916724893929
7370,16.38897627787618,15.281913201290646,1.1070630765855327,1.1070630765855327,2.4252519630494156,2.2133320684323827,0.19579666513111782,-0.011743017216870655,83.41463414634146,55.995480437274686,97.5609756097561,97.5286405469163
7371,26.073586099013653,26.18072345618718,-0.1071373571735279,-0.1071373571735279,2.6335539800496903,2.973679330127336,0.6439070142038084,-0.0013881418356760378,57.84313725490197,55.706774979952876,91.17647058823529,97.02579548600798
7372,26.073586099013653,26.18072345618718,-0.1071373571735279,-0.1071373571735279,2.6335539800496903,2.9736793301273394,0.6439070142038084,-0.0013881418356760378,57.84313725490197,55.706774979952876,91.17647058823529,97.02579548600795
7373,18.57133636987465,17.37605233717259,1.1952840327020589,1.1952840327020589,2.2999683749006614,2.2154502773609934,0.1123594643672412,-0.011987862694116558,79.67914438502673,56.03235244122295,96.2566844919786,97.59286138029842
7374,17.113619892754066,16.116353180751524,0.997266712002542,0.997266712002542,2.1900135824559612,2.4865901578645584,0.0945147434445559,-0.01616453521131689,82.53968253968253,56.063667533352756,97.88359788359789,97.64740361013862
7375,19.77734057249311,18.81276183279713,0.9645787396959804,0.9645787396959804,2.463566592518024,2.267604125199661,0.26417883122559616,-0.008083887173498283,75.60975609756098,55.937461761809374,95.1219512195122,97.42758806017493
7376,26.073586099013653,26.18072345618718,-0.1071373571735279,-0.1071373571735279,2.6335539800496903,2.9736793301273394,0.6439070142038084,-0.0013881418356760378,57.84313725490197,55.706774979952876,91.17647058823529,97.02579548600795
7377,16.468764113195157,15.944231361906283,0.5245327512888736,0.5245327512888736,2.2122731138598937,2.876427098050822,0.22041346231959125,-0.01757435213530023,82.14285714285714,56.010180020992266,98.80952380952381,97.55424315636594
7378,18.57133636987465,17.37605233717259,1.1952840327020589,1.1952840327020589,2.2999683749006614,2.2154502773609934,0.1123594643672412,-0.011987862694116558,79.67914438502673,56.03235244122294,96.2566844919786,97.59286138029842
7379,19.77734057249311,18.81276183279713,0.9645787396959804,0.9645787396959804,2.463566592518024,2.2676041251996644,0.26417883122559616,-0.008083887173498283,75.60975609756098,55.937461761809374,95.1219512195122,97.42758806017493
7380,22.99029875404667,21.930291242228915,1.060007511817755,1.060007511817755,2.3078243483167746,2.2770082491137806,0.16574131373830525,-0.007946365005441436,69.86301369863014,55.977535245233675,93.15068493150685,97.49738498538801
7381,18.103121159354387,17.361216293310193,0.7419048660441945,0.7419048660441945,2.336406037052466,2.5756832198954314,0.24203249997195542,-0.012886291130072891,78.91566265060241,55.974258953203126,96.98795180722891,97.49167859077761
7382,16.38897627787618,15.281913201290646,1.1070630765855327,1.1070630765855327,2.4252519630494156,2.213332068432379,0.19579666513111782,-0.011743017216872431,83.41463414634146,55.99548043727468,97.5609756097561,97.5286405469163
7383,23.110894635016656,22.67570111202911,0.43519352298754654,0.43519352298754654,2.3575333671882817,2.7657393360539864,0.3469152557157109,-0.008460506356687603,67.2,55.891177804217165,93.60000000000001,97.34697420655944
7384,21.069039707126837,20.260077604568814,0.8089621025580236,0.8089621025580236,2.167302944810828,2.62242934013857,0.14223174648742898,-0.013334703526570735,73.64864864864865,56.01826623715607,95.27027027027027,97.56832710856112
7385,17.113619892754066,16.116353180751524,0.997266712002542,0.997266712002542,2.1900135824559612,2.4865901578645584,0.0945147434445559,-0.01616453521131689,82.53968253968253,56.063667533352756,97.88359788359789,97.64740361013862
7386,17.113619892754066,16.116353180751524,0.997266712002542,0.997266712002542,2.1900135824559612,2.4865901578645584,0.0945147434445559,-0.01616453521131689,82.53968253968253,56.063667533352756,97.88359788359789,97.64740361013862
7387,20.59221037006895,21.356336988232254,-0.7641266181633029,-0.7641266181633029,2.2288629049110753,3.911961958611151,0.5602136679007721,-0.01668230310864871,68.86792452830188,55.830731722124106,97.16981132075472,97.2416938488076
7388,15.079103360041422,14.15198633031568,0.9271170297257427,0.9271170297257427,2.323647987453544,2.4609150338093464,0.1786975025421551,-0.015558866476318656,85.99033816425121,56.024428729160825,99.03381642512076,97.57906046530547
7389,15.079103360041422,14.15198633031568,0.9271170297257427,0.9271170297257427,2.323647987453544,2.46091503380935,0.1786975025421551,-0.015558866476315103,85.99033816425121,56.02442872916083,99.03381642512076,97.57906046530549
7390,19.199014234791534,18.63440299724632,0.5646112375452148,0.5646112375452148,2.0305287787317,2.9586392020693673,0.1193491010299077,-0.018579353020474088,77.33333333333333,56.057911069293866,97.33333333333334,97.63737744178293
7391,18.10312115935439,17.361216293310193,0.741904866044198,0.741904866044198,2.336406037052466,2.5756832198954314,0.24203249997195542,-0.012886291130072891,78.91566265060241,55.974258953203126,96.98795180722891,97.49167859077761
7392,18.57133636987465,17.37605233717259,1.1952840327020589,1.1952840327020589,2.2999683749006614,2.2154502773609934,0.1123594643672412,-0.011987862694116558,79.67914438502673,56.03235244122294,96.2566844919786,97.59286138029842
7393,15.079103360041422,14.15198633031568,0.9271170297257427,0.9271170297257427,2.323647987453544,2.4609150338093464,0.1786975025421551,-0.015558866476315103,85.99033816425121,56.024428729160825,99.03381642512076,97.57906046530549
7394,14.130066748131554,12.928014113619659,1.2020526345118956,1.2020526345118956,2.3997088767370105,2.1771506972541914,0.1502085544014644,-0.014182437245793267,88.6178861788618,56.03415955425156,99.1869918699187,97.59600887141055
7395,19.41092353269328,19.00652488263599,0.4043986500572885,0.4043986500572885,2.529889770749943,2.6934355885935766,0.43700352083684635,-0.008553506994722682,74.12587412587412,55.85608957104732,95.8041958041958,97.28586020854522
7396,16.38897627787618,15.281913201290646,1.1070630765855327,1.1070630765855327,2.4252519630494156,2.2133320684323827,0.19579666513111782,-0.011743017216870655,83.41463414634146,55.99548043727468,97.5609756097561,97.5286405469163
7397,23.11089463501666,22.675701112029106,0.43519352298755365,0.43519352298755365,2.357533367188285,2.76573933605399,0.3469152557157109,-0.00846050635668405,67.2,55.891177804217165,93.60000000000001,97.34697420655944
7398,16.38897627787618,15.281913201290646,1.1070630765855327,1.1070630765855327,2.4252519630494156,2.2133320684323827,0.19579666513111782,-0.011743017216872431,83.41463414634146,55.99548043727468,97.5609756097561,97.5286405469163
7399,20.870047936543628,20.717571678066157,0.1524762584774706,0.1524762584774706,2.1929933218605377,3.1605807478475967,0.3166651467622863,-0.01473173327342181,71.65354330708661,55.940003801749036,96.06299212598425,97.43201559071122
7400,19.77734057249311,18.81276183279713,0.9645787396959804,0.9645787396959804,2.463566592518024,2.2676041251996644,0.26417883122559616,-0.00808388717349473,75.60975609756098,55.937461761809374,95.1219512195122,97.42758806017491
7401,18.698684856627896,18.820159435853995,-0.12147457922609917,-0.12147457922609917,2.0335552934421735,3.5431790150894678,0.28735302568339094,-0.02080850354157704,75.96899224806202,55.98731581486131,98.44961240310077,97.51442003271876
7402,17.113619892754063,16.116353180751524,0.9972667120025385,0.9972667120025385,2.1900135824559612,2.486590157864562,0.09451474344455235,-0.016164535211313336,82.53968253968253,56.063667533352756,97.88359788359789,97.64740361013862
7403,20.59221037006895,21.356336988232254,-0.7641266181633029,-0.7641266181633029,2.2288629049110753,3.911961958611151,0.5602136679007721,-0.01668230310864871,68.86792452830188,55.830731722124106,97.16981132075472,97.2416938488076
7404,18.57133636987465,17.37605233717259,1.1952840327020589,1.1952840327020589,2.2999683749006614,2.2154502773609934,0.1123594643672412,-0.011987862694116558,79.67914438502673,56.03235244122294,96.2566844919786,97.59286138029842
7405,14.558925438397635,13.52584136985601,1.0330840685416245,1.0330840685416245,2.530310397954427,2.2115558125146677,0.26576418326046714,-0.011537698363760285,86.54708520179372,55.964560864457084,98.65470852017937,97.4747872023313
7406,19.77734057249311,18.81276183279713,0.9645787396959804,0.9645787396959804,2.463566592518024,2.2676041251996644,0.26417883122559616,-0.008083887173498283,75.60975609756098,55.937461761809374,95.1219512195122,97.42758806017493
7407,17.629504516401187,16.254050635827717,1.3754538805734704,1.3754538805734704,2.172205957332814,2.1747206057155495,-0.006204231655480896,-0.01503668167212524,82.85714285714286,56.106457543241156,97.14285714285714,97.72193197315676
7408,17.49928499130412,17.342082912604894,0.15720207869922476,0.15720207869922476,2.3833980565172084,3.0402594975088135,0.4092660010621785,-0.014044954009545307,77.93103448275862,55.89933838589481,97.93103448275862,97.36118768291284
7409,18.698684856627896,18.820159435853995,-0.12147457922609917,-0.12147457922609917,2.0335552934421735,3.5431790150894678,0.28735302568339094,-0.02080850354157704,75.96899224806202,55.98731581486131,98.44961240310077,97.51442003271876
7410,15.741649930887306,14.45974145937337,1.281908471513935,1.281908471513935,2.2949377954324444,2.176031576150871,0.07817635029629244,-0.014575839284233894,85.96491228070175,56.06745468075992,98.24561403508771,97.65399977353051
7411,17.113619892754066,16.116353180751524,0.997266712002542,0.997266712002542,2.1900135824559612,2.4865901578645584,0.0945147434445559,-0.01616453521131689,82.53968253968253,56.063667533352756,97.88359788359789,97.64740361013862
7412,23.28019269868607,23.722141890787075,-0.44194919210100636,-0.44194919210100636,2.427317182142513,3.4518425927200482,0.6012555973378397,-0.00918228171517299,63.46153846153846,55.76994524279014,94.23076923076923,97.13582061320393
7413,18.103121159354387,17.361216293310193,0.7419048660441945,0.7419048660441945,2.336406037052466,2.5756832198954314,0.24203249997195897,-0.012886291130072891,78.91566265060241,55.974258953203126,96.98795180722891,97.4916785907776
7414,15.079103360041424,14.15198633031568,0.9271170297257445,0.9271170297257445,2.323647987453544,2.4609150338093464,0.1786975025421551,-0.01555886647631688,85.99033816425121,56.024428729160825,99.03381642512076,97.57906046530547
7415,19.41092353269328,19.006524882635986,0.40439865005729203,0.40439865005729203,2.5298897707499464,2.69343558859358,0.4370035208368499,-0.008553506994719129,74.12587412587412,55.85608957104732,95.8041958041958,97.28586020854522
7416,16.38897627787618,15.281913201290646,1.1070630765855327,1.1070630765855327,2.4252519630494156,2.213332068432379,0.19579666513111782,-0.011743017216872431,83.41463414634146,55.99548043727468,97.5609756097561,97.5286405469163
7417,15.741649930887306,14.45974145937337,1.281908471513935,1.281908471513935,2.2949377954324444,2.176031576150871,0.07817635029629244,-0.014575839284233894,85.96491228070175,56.06745468075992,98.24561403508771,97.65399977353051
7418,18.103121159354387,17.361216293310193,0.7419048660441945,0.7419048660441945,2.336406037052466,2.5756832198954314,0.24203249997195897,-0.012886291130072891,78.91566265060241,55.974258953203126,96.98795180722891,97.4916785907776
7419,17.49928499130412,17.342082912604894,0.15720207869922476,0.15720207869922476,2.383398056517205,3.040259497508817,0.4092660010621749,-0.014044954009545307,77.93103448275862,55.899338385894815,97.93103448275862,97.36118768291286
7420,18.57133636987465,17.37605233717259,1.1952840327020589,1.1952840327020589,2.2999683749006614,2.2154502773609934,0.1123594643672412,-0.011987862694116558,79.67914438502673,56.03235244122295,96.2566844919786,97.59286138029842
7421,19.41092353269328,19.006524882635986,0.40439865005729203,0.40439865005729203,2.5298897707499464,2.69343558859358,0.4370035208368499,-0.008553506994719129,74.12587412587412,55.85608957104732,95.8041958041958,97.28586020854522
7422,16.38897627787618,15.281913201290646,1.1070630765855327,1.1070630765855327,2.4252519630494156,2.2133320684323827,0.19579666513111782,-0.011743017216870655,83.41463414634146,55.995480437274686,97.5609756097561,97.5286405469163
7423,18.10312115935439,17.361216293310193,0.741904866044198,0.741904866044198,2.336406037052466,2.5756832198954314,0.24203249997195542,-0.012886291130072891,78.91566265060241,55.974258953203126,96.98795180722891,97.49167859077761
7424,17.1999125806974,16.31188659226394,0.888025988433462,0.888025988433462,2.5885026785256215,2.2600601576641637,0.3431451914077073,-0.00819420715446384,80.21978021978022,55.90531490147999,96.7032967032967,97.37159712016881
7425,17.49928499130412,17.34208291260489,0.1572020786992283,0.1572020786992283,2.383398056517212,3.0402594975088206,0.409266001062182,-0.014044954009541755,77.93103448275862,55.8993383858948,97.93103448275862,97.36118768291284
7426,23.11089463501666,22.67570111202911,0.4351935229875501,0.4351935229875501,2.3575333671882817,2.76573933605399,0.3469152557157109,-0.008460506356687603,67.2,55.891177804217165,93.60000000000001,97.34697420655944
7427,14.266949499004534,13.774738107599802,0.4922113914047319,0.4922113914047319,2.3588411260600495,2.810127014164898,0.3019169794886949,-0.01676386755048398,86.02150537634408,55.97168724010387,100.0,97.48719937780385
7428,17.113619892754063,16.116353180751524,0.9972667120025385,0.9972667120025385,2.1900135824559612,2.4865901578645584,0.09451474344455235,-0.016164535211313336,82.53968253968253,56.06366753335275,97.88359788359789,97.64740361013862
7429,17.1999125806974,16.31188659226394,0.888025988433462,0.888025988433462,2.5885026785256215,2.2600601576641637,0.3431451914077073,-0.00819420715446384,80.21978021978022,55.90531490147999,96.7032967032967,97.37159712016881
7430,15.639663825190853,15.722931880533828,-0.08326805534297499,-0.08326805534297499,2.2408925113792364,3.377646021147445,0.3822832437303596,-0.019386973894711446,81.63265306122449,55.94141036224305,100.0,97.43446543008679
7431,17.113619892754066,16.116353180751524,0.997266712002542,0.997266712002542,2.1900135824559612,2.4865901578645584,0.0945147434445559,-0.01616453521131689,82.53968253968253,56.063667533352756,97.88359788359789,97.64740361013862
7432,17.629504516401187,16.254050635827717,1.3754538805734704,1.3754538805734704,2.172205957332814,2.1747206057155495,-0.0062042316554773436,-0.015036681672121688,82.85714285714286,56.106457543241156,97.14285714285714,97.72193197315676
7433,18.571336369874654,17.37605233717259,1.1952840327020624,1.1952840327020624,2.2999683749006614,2.2154502773609934,0.1123594643672412,-0.011987862694116558,79.67914438502673,56.03235244122293,96.2566844919786,97.59286138029842
7434,20.87004793654362,20.717571678066157,0.1524762584774635,0.1524762584774635,2.1929933218605306,3.1605807478475967,0.3166651467622863,-0.014731733273428915,71.65354330708661,55.940003801749036,96.06299212598425,97.43201559071123
7435,18.103121159354387,17.361216293310193,0.7419048660441945,0.7419048660441945,2.336406037052466,2.5756832198954314,0.24203249997195897,-0.012886291130072891,78.91566265060241,55.974258953203126,96.98795180722891,97.49167859077761
7436,16.468764113195157,15.944231361906283,0.5245327512888736,0.5245327512888736,2.2122731138598937,2.876427098050822,0.22041346231959125,-0.01757435213530023,82.14285714285714,56.01018002099225,98.80952380952381,97.55424315636594
7437,21.06903970712684,20.260077604568814,0.8089621025580271,0.8089621025580271,2.167302944810828,2.62242934013857,0.14223174648742898,-0.013334703526570735,73.64864864864865,56.01826623715607,95.27027027027027,97.5683271085611
7438,21.06903970712684,20.260077604568814,0.8089621025580271,0.8089621025580271,2.167302944810828,2.62242934013857,0.14223174648742898,-0.013334703526570735,73.64864864864865,56.01826623715607,95.27027027027027,97.5683271085611
7439,21.218577901588777,19.916280283064896,1.3022976185238804,1.3022976185238804,2.147997158507195,2.218019702392734,0.011148658706908066,-0.012284864604385604,75.14792899408283,56.077078836544786,94.67455621301775,97.67076239120571
7440,18.10312115935439,17.361216293310193,0.741904866044198,0.741904866044198,2.336406037052466,2.5756832198954314,0.24203249997195542,-0.012886291130072891,78.91566265060241,55.974258953203126,96.98795180722891,97.49167859077761
7441,15.717491023102633,15.029523499471738,0.6879675236308955,0.6879675236308955,2.4724237416816113,2.5380830796998612,0.3223070190790782,-0.012525611593757091,83.15217391304348,55.93886179002357,98.36956521739131,97.43002652212566
7442,18.103121159354384,17.361216293310193,0.7419048660441909,0.7419048660441909,2.336406037052466,2.575683219895435,0.24203249997195897,-0.012886291130069338,78.91566265060241,55.974258953203126,96.98795180722891,97.49167859077761
7443,21.218577901588777,19.916280283064896,1.3022976185238804,1.3022976185238804,2.147997158507195,2.218019702392734,0.011148658706911618,-0.01228486460438205,75.14792899408283,56.077078836544786,94.67455621301775,97.67076239120571
7444,18.103121159354387,17.361216293310193,0.7419048660441945,0.7419048660441945,2.336406037052466,2.5756832198954314,0.24203249997195542,-0.012886291130072891,78.91566265060241,55.974258953203126,96.98795180722891,97.49167859077761
7445,16.38897627787618,15.281913201290646,1.1070630765855327,1.1070630765855327,2.4252519630494156,2.213332068432379,0.19579666513111782,-0.011743017216872431,83.41463414634146,55.99548043727468,97.5609756097561,97.5286405469163
7446,21.376792954689222,20.71818506458286,0.6586078901063637,0.6586078901063637,2.680537278294249,2.336772703538898,0.4655279206051226,-0.0029062742489820437,70.2127659574468,55.81161383946655,93.61702127659575,97.20839578455015
